consent_id,customer_id,fip_name,fiu_name,purpose,data_requested,fetch_frequency,validity_start,validity_end,status,created_at,expires_at,data_types,purpose_code
consent_5b97660461,cust_d5c2792873,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_e18495e9d0,cust_557202e420,State Bank of India,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_84891817eb,cust_d52e6de5bc,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_1ff546861b,cust_8dcdae94be,State Bank of India,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_eb28ea8794,cust_624356dd99,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_3b7f0d2509,cust_dad7b3eba3,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_746f63c7a7,cust_12e98f8c7a,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_15b27c46bd,cust_e37556a8df,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_d36eb45485,cust_8f063a29f1,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_068b151c5c,cust_0416ebf91b,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_e7e9bc169e,cust_e555ddb011,State Bank of India,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_3b833f88ae,cust_cb1c66c516,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_f3ff3e9bb3,cust_9f90340d9d,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_92a8602213,cust_741b81182c,Punjab National Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_842baa58e1,cust_2ed881bea0,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_c7f3f18555,cust_c55f5bb283,State Bank of India,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_51750a719c,cust_9952493d9a,Punjab National Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_23d2744ba6,cust_e25074129e,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_071faafbb7,cust_fa73c71972,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_84182ba0e5,cust_862e329a0a,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_686cc8c101,cust_2074ec031a,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_f00fa290d5,cust_c7e21f5e82,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_cea334bee3,cust_ce3afe0a53,Punjab National Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_26f294441e,cust_b80830a6c7,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_2e64e70d55,cust_0c1884a725,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_f1a22b6d34,cust_6ed973e21f,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_71ce8a840c,cust_ece83319be,State Bank of India,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_8504ab1ad4,cust_165ee650a7,Punjab National Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_058132699a,cust_9785e75f94,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_66b12efbdb,cust_0ee7c35b4f,State Bank of India,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_329516d2df,cust_cc1801c2f6,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_3938845fc0,cust_97cd4064dd,Punjab National Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_9b4f6473fb,cust_a459756e08,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_8a70241310,cust_ec9b6af936,Punjab National Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_0b5bddb7b2,cust_9fa7a93beb,State Bank of India,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_6203e1d344,cust_83ae1fab62,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_7f81dd65a7,cust_df6f9e6114,Punjab National Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_66b76a130d,cust_39a61282fc,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_222d7233af,cust_f53f6e0edc,State Bank of India,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_671c47d4f2,cust_e22e7ab9b0,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_86b5ad4966,cust_b334b80316,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_ea6421979e,cust_9f9b77f987,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_a4352cb749,cust_16e195eb18,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_ff2e741702,cust_ba0eecdc55,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_5d85cf0be8,cust_4f538c0401,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_005c0ae4c9,cust_ee63d52cf3,Punjab National Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_3975293a51,cust_7efed5a419,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_cedfea1025,cust_bd680c0112,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_f19e0c64ab,cust_da9cea0001,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_364c3a8ac1,cust_04e67284d9,ICICI Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_f3cfdd2a0b,cust_d592f3cc4a,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_69303bc4d3,cust_e297d3e348,Punjab National Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_4432b7d1f7,cust_dd17eb094e,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_0540a51cea,cust_223e3af051,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_5a10e0147d,cust_7f4ba3c336,State Bank of India,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_a6027d319a,cust_fa7e7f0949,State Bank of India,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_24b9c71dd4,cust_53a82fd113,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_b504fd9150,cust_f1e2ac3f62,Bank of Baroda,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_540a3ae0d9,cust_03172f94f7,State Bank of India,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_1acbec89cc,cust_d767d65263,HDFC Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_bf1a686d5b,cust_91acb32d97,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
consent_2caca68dfc,cust_0265bf7c97,Axis Bank,Sahaay AI,"Personalized recommendations, onboarding assistance, and early-warning support","12 months of transactions, account balance, EMI schedule",daily,2026-09-11,2027-09-11,ACTIVE,,,,
